104789,AU,7,Thomastown,,-37.6833,145.0167
104790,AU,4,Corinda,,-27.5333,152.9833
104791,AU,7,Rosebud,,-38.35,144.9
104792,AU,7,Warrandyte,,-37.75,145.2333
104793,AU,7,Lower Templestowe,,-37.7667,145.1167
104794,AU,7,Northcote,,-37.7667,145
104795,AU,7,Daisy Hill,,-37.1167,143.7167
104796,AU,8,Bentley,,-32,115.9167
104797,AU,7,Werribee,,-37.9,144.6667
104798,AU,2,Corrimal,,-34.3667,150.9
104799,AU,7,Wangaratta,,-36.3585,146.3206
104800,AU,2,Sylvania,,-34.0167,151.1
104801,AU,8,Hotham,,-32.8,116.3
104802,AU,2,Como,,-34,151.0667
104803,AU,2,Hornsby,,-33.7,151.1
104804,AU,2,Pymble,,-33.75,151.15
104805,AU,1,Fyshwick,,-35.3333,149.1667
104806,AU,8,Ives,,-26.9167,120.7667
104807,AU,7,Waratah,,-38.8667,146
104808,AU,7,Nunawading,,-37.8167,145.1667
104809,AU,2,Carrington,,-32.6667,152.0167
104810,AU,2,Brookvale,,-33.7667,151.2667
104811,AU,4,Herberton,,-17.3784,145.3837
104812,AU,2,Tuggerah,,-33.3167,151.4167
104813,AU,8,Kalgoorlie,,-30.7461,121.4742
104814,AU,2,Narrabri,,-30.3261,149.7837
104815,AU,4,Torquay,,-25.2833,152.8667
104816,AU,2,Empire Bay,,-33.5,151.3667
104817,AU,7,Woodvale,,-36.65,144.2167
104818,AU,7,Noble Park,,-37.9667,145.1667
104819,AU,8,Coogee,,-32.1167,115.7667
104820,AU,7,Ringwood,,-37.8167,145.2333
104821,AU,8,Mandurah,,-32.5269,115.7217
104822,AU,5,Norwood,,-34.9167,138.65
104823,AU,2,Wauchope,,-31.4579,152.7262
104824,AU,2,Burdett,,-33.4167,148.6
104825,AU,7,Killara,,-36.1396,146.9514
104826,AU,7,Everton,,-36.4167,146.55
104827,AU,7,Fenwick,,-38.25,144.5167
104828,AU,7,Deakin,,-36.3,144.9667
104829,AU,7,Rodborough,,-37.1,143.8667
104830,AU,2,Wamberal,,-33.4167,151.4833
104831,AU,7,Wombat,,-36.7833,147.6167
104832,AU,6,Moonah,,-42.85,147.3
104833,AU,6,Ross,,-42.0308,147.4927
104834,AU,8,Westfield,,-32.15,115.9667
104835,AU,2,Terrigal,,-33.4482,151.4467
104836,AU,2,Miranda,,-34.0333,151.1
104837,AU,7,Springvale,,-37.95,145.15
104838,AU,8,Kwinana,,-32.2301,115.7813
104839,AU,7,Templestowe Lower,,-37.7667,145.1167
104840,AU,5,Meadows,,-35.1802,138.7625
104841,AU,2,Dundee,,-29.5667,151.8333
104842,AU,2,Greenwood,,-35.8333,148.0833
104843,AU,2,Brooklyn,,-33.549,151.2249
104844,AU,4,Capalaba,,-27.5167,153.1833
104845,AU,2,Ashley,,-29.3167,149.8167
104846,AU,4,Wacol,,-27.5833,152.9333
104847,AU,2,Avalon,,-33.6333,151.3333
104848,AU,7,Wantirna,,-37.85,145.2167
104849,AU,7,Illawarra,,-37.0667,142.7
104850,AU,7,Denver,,-37.2667,144.3
104851,AU,7,Mildura,,-34.1855,142.1625
104852,AU,7,Warrnambool,,-38.3818,142.488
104853,AU,4,Cordelia,,-18.5833,146.25
104854,AU,4,Eight Mile Plains,,-27.5833,153.1
104855,AU,7,Shepparton,,-36.3805,145.3987
104856,AU,7,Braeside,,-37.9833,145.1167
104857,AU,7,Mentone,,-37.9833,145.0667
104858,AU,2,Mount Ousley,,-34.4,150.875
104859,AU,2,Eden,,-37.0632,149.904
104860,AU,8,Peppermint Grove,,-32.0042,115.7639
104861,AU,4,Redcliffe,,-27.2333,153.1167
104862,AU,7,Hamilton,,-37.7433,142.0289
104863,AU,4,Cloncurry,,-20.7072,140.513
104864,AU,7,Ringwood East,,-37.8167,145.25
104865,AU,7,Bridgewater,,-36.6027,143.9423
104866,AU,7,Darby,,-38.9833,146.2833
104867,AU,5,Bradbury,,-35.0667,138.7167
104868,AU,8,Latham,,-29.75,116.4333
104869,AU,8,Weld,,-28.2,114.6333
104870,AU,8,York,,-31.8847,116.7687
104871,AU,4,Victoria Point,,-27.5833,153.3117
